iata,name,city,state,country,lat,long,dst,tz,utc_offset
RWN,Rivne International Airport,Winamac,IN,USA,41.09226306,-86.61287111,E,America/Indiana/Winamac,-4.0
RZL,Jasper County,Rensselaer,IN,USA,40.94789861,-87.18257944,,America/Chicago,-5.0
SBN,South Bend Regional Airport,South Bend,IN,USA,41.70895361,-86.31847417,A,America/Indiana/Indianapolis,-4.0
SER,Freeman Municipal,Seymour,IN,USA,38.92355361,-85.90736556,,America/Indiana/Indianapolis,-4.0
SIV,Sullivan County,Sullivan,IN,USA,39.1147125,-87.44832917,,America/Indiana/Indianapolis,-4.0
SMD,Smith Field,Fort Wayne,IN,USA,41.14335389,-85.15277694,A,America/Indiana/Indianapolis,-4.0
TEL,Perry County Municipal,Tell City,IN,USA,38.01769694,-86.69093000000001,,America/Indiana/Tell_City,-5.0
TYQ,Indianapolis Terry,Indianapolis,IN,USA,40.03064972,-86.2514375,,America/Indiana/Indianapolis,-4.0
UMP,Indianapolis Metropolitan,Indianapolis,IN,USA,39.9352025,-86.04495333,,America/Indiana/Indianapolis,-4.0
UWL,New Castle-Henry Co ,New Castle,IN,USA,39.87585167,-85.32646806,,America/Indiana/Indianapolis,-4.0
VPZ,Porter County Municipal Airport,Valparaiso,IN,USA,41.45396667,-87.00707139,A,America/Chicago,-5.0
